-70.605555,-33.471586,27749798,NUNOA,AV. PEDRO DE VALDIVIA 5263
-70.757805,-33.508748,27812961,MAIPU,CHACABUCO 79
-70.598063,-33.413956,27813747,LAS CONDES,ISIDORA GOYENECHEA 3051 05
-70.557825,-33.438791,27838979,LA REINA,PRINCIPE DE GALES 7141
-70.664387,-33.454306,27864767,SANTIAGO,CLUB HIPICO 531 C-1
-70.651625,-33.438307,27884253,SANTIAGO,COMPANIA 1089
-70.617618,-33.428132,27902413,PROVIDENCIA,GENERAL DEL CANTO 36 A
-70.651367,-33.437138,27903185,SANTIAGO,CATEDRAL 1063 LOC.1065
-70.742064,-33.429584,27918816,CERRO NAVIA,JOSE JOAQUIN PEREZ 8013 A
-70.75679,-33.509664,27934668,MAIPU,PASAJE PINOCHET LE BRUN S/N 4
-70.556254,-33.479087,27935680,PENALOLEN,SANCHEZ FONTECILLA 11500
-70.609813,-33.421912,27948421,PROVIDENCIA,PROVIDENCIA 2169 55
-70.651367,-33.437138,27957218,SANTIAGO,CATEDRAL 1063 1053
-70.632297,-33.445273,27977944,SANTIAGO,AVDA VICUÑA MACKENA 299
-70.651311,-33.490356,27987265,SAN MIGUEL,LLANO SUBERCASEAUX 4005 3
-70.703951,-33.440792,27997384,QUINTA NORMAL,SAN PABLO 5024
-70.619909,-33.514281,28019041,SAN JOAQUIN,AVDA LO OVALLE 215 0
-70.566543,-33.409128,28026226,LAS CONDES,AVENIDA MANQUEHUE SUR 31 219 275
-70.643113,-33.432378,28041063,RECOLETA,DARDIGNAC 314
-70.649978,-33.423458,28051344,RECOLETA,JUAREZ 802
-70.652376,-33.426258,28066198,INDEPENDENCIA,DAVILA BAEZA 1009
-70.652375,-33.439821,28083165,SANTIAGO,HUERFANOS 1160 14
-70.612576,-33.424185,28083173,PROVIDENCIA,AV.PROVIDENCIA 1951
-70.751476,-33.495978,28088396,MAIPU,RAFAEL RIESGO B 394
-70.541702,-33.462594,28088892,PENALOLEN,AV.JOSE ARRIETA 8349 D
-70.580285,-33.58086,28115466,PUENTE ALTO,AV.CONCHA Y TORO 3175
-70.687636,-33.571281,28124678,EL BOSQUE,GRAN AVENIDA 12694
-70.630285,-33.402697,28129602,RECOLETA,AV. EL SALTO 2635
-70.50543,-33.35911,28226527,LO BARNECHEA,AV. LO BARNECHEA 1059 L5
-70.650269,-33.441653,28227701,SANTIAGO,MONEDA 1025 127
-70.614486,-33.425711,28234937,PROVIDENCIA,PROVIDENCIA 1753
-70.582438,-33.478539,28240279,MACUL,RAMON CRUZ 2525
-70.757482,-33.508744,28254350,MAIPU,CHACABUCO 57
-70.550245,-33.495161,28277318,PENALOLEN,AV. CONSISTORIAL 5340
-70.650047,-33.488415,28299354,SAN MIGUEL,GRAN AVENIDA 3784
-70.584327,-33.535564,28300700,LA FLORIDA,ROJAS MAGALLANES 594
-70.657616,-33.516235,28300727,LA CISTERNA,GRAN AVENIDA 6494
-70.609126,-33.424301,28302401,PROVIDENCIA,GUARDIA VIEJA 250 1
-70.541597,-33.391538,28310501,LAS CONDES,ABADIA 14
-70.635035,-33.432368,28321449,PROVIDENCIA,PIO NONO 165
-70.648759,-33.443161,28322828,SANTIAGO,ALAMEDA 949 72
-70.740837,-33.436023,28335628,PUDAHUEL,SAN FRANCISCO 8413
-70.739729,-33.490399,28337817,MAIPU,ALASKA 1376
-70.633622,-33.582233,28339798,LA PINTANA,PATAGONIA 12811
-70.657353,-33.435742,28340001,SANTIAGO,ROSAS 1472
-70.581017,-33.4483,28340435,NUNOA,SIMON BOLIVAR 4715
-70.623061,-33.504924,28344678,SAN JOAQUIN,VECINAL 5351
-70.659554,-33.404446,28357206,INDEPENDENCIA,HUANUCOS 0 2290
-70.571118,-33.418936,28358881,LAS CONDES,SEBASTIAN ELCANO 1033
-70.672263,-33.568451,28360525,EL BOSQUE,PADRE HURTADO 11915
-70.681245,-33.566706,28382758,EL BOSQUE,CALLE LARGA 235
-70.752005,-33.507811,28386060,MAIPU,PRIMERA TRANSVERSAL 2095 B
