PB238,PB238,Huara / Calle 1,-33.36062,-70.69003
PA1,PA1,Parada 6 / (M) Quinta Normal,-33.4401436,-70.67996
PA2,PA2,Erasmo Escala / Chacabuco,-33.44692,-70.67822
PA3,PA3,Parada 10 / (M) Estación Central,-33.4495354,-70.67801
PA4,PA4,Liceo Isaura Dinator,-33.44703,-70.67922
PA5,PA5,Parada 3 / Hosp. San Juan De Dios,-33.4429,-70.67956
PA6,PA6,Parada 2 / Hosp. San Juan De Dios,-33.4417419,-70.67967
PA7,PA7,Parada 1 / (M) Quinta Normal,-33.4396973,-70.67983
PA8,PA8,Parada 2 / Sto. Domingo - Matucana,-33.438755,-70.67994
PA9,PA9,Parada 2 / Rondizzoni - Bascuñán,-33.46976,-70.6715851
PB232,PB232,El Cortijo / Av. Independencia,-33.37901,-70.68346
PB233,PB233,Card. José M. Caro / Av. Independencia,-33.37456,-70.68574
PB234,PB234,Argel / Av. Independencia,-33.3714828,-70.68748
PG603,PG603,El Sagrario / Batallón Chacabuco,-33.59041,-70.61027
PB236,PB236,Parada 2 / Independencia - Vespucio,-33.3665352,-70.68906
PB237,PB237,Real Audiencia / Calle 1,-33.3638725,-70.68887
PC949,PC949,Rosario Norte / Cerro El Plomo,-33.40494,-70.5723648
PG1018,PG1018,Pirineos / Santa Mercedes,-33.5965843,-70.67379
PC941,PC941,Cno. Los Trapenses / Av. José Alcalde Délano,-33.356163,-70.53927
PC943,PC943,Manquehue / Av. José Alcalde Délano,-33.3607368,-70.54467
PC942,PC942,Cerro La Campana / Av. José Alcalde Délano,-33.3573227,-70.54252
PC945,PC945,Caribes / Av. Juan Xxiii,-33.38327,-70.56951
PC944,PC944,E. Acevedo Díaz / Av. Juan Xxiii,-33.3803253,-70.568985
PG1017,PG1017,Santa Mercedes / Balmaceda,-33.59503,-70.67303
PC946,PC946,Joaquín Cerda / Av. Juan Xxiii,-33.38543,-70.5705948
PG1447,PG1447,Bartolomé Díaz / Pedro S. De La Hoz,-33.58473,-70.68575
PA408,PA408,Riquelme / Av. Mapocho,-33.43214,-70.66217
PD1001,PD1001,Nva. Larraín / Andacollo,-33.45249,-70.53608
PD1000,PD1000,Pasaje 4 / Andacollo,-33.45486,-70.53644
PD1002,PD1002,Príncipe De Gales / Valenzuela Llanos,-33.4422531,-70.53452
PF950,PF950,Cerro Mármoles / 4 Oriente,-33.62151,-70.59823
PD1005,PD1005,Helsby / Av. Padre Hurtado,-33.43601,-70.5369949
PB1136,PB1136,Lanín / Pedro Fontova,-33.382473,-70.67217
PB28,PB28,Los Juncos / Av. Sen. Jaime Guzmán,-33.40023,-70.6947861
PB29,PB29,Camino Lo Ruiz / Av. Sen. Jaime Guzmán,-33.40253,-70.68724
PD1007,PD1007,Parque Padre Hurtado,-33.43014,-70.54723
PB21,PB21,Camino Lo Ruiz / Av. Sen. Jaime Guzmán,-33.4027328,-70.68562
PB22,PB22,Colón / Av. Sen. Jaime Guzmán,-33.4004745,-70.69321
PD1006,PD1006,Valenzuela Puelma / Av. Padre Hurtado,-33.4336357,-70.53764
PB24,PB24,Caupolicán / Av. Sen. Jaime Guzmán,-33.40193,-70.70116
PB25,PB25,Parada 2 / Plaza Renca,-33.40489,-70.70358
PB26,PB26,Caupolicán / Av. Sen. Jaime Guzmán,-33.40302,-70.70226
PB27,PB27,Av. Apóstol Santiago / Av. Sen. Jaime Guzmán,-33.40079,-70.69878
PG1231,PG1231,Volcán Llaima / Av. Lo Blanco,-33.57525,-70.69515
PG1230,PG1230,Los Ranúnculos / Av. Lo Blanco,-33.57448,-70.69713
PI514,PI514,Pdte. González V. / A. Silva Carvallo,-33.53306,-70.78155
PI510,PI510,Los Dorios / Av. El Olimpo,-33.504528,-70.77595
PI511,PI511,Maipú / Av. El Olimpo,-33.50665,-70.77578
PI512,PI512,Parada 3 / Plaza Del Abrazo,-33.50921,-70.77567
PI513,PI513,Andrés Bello / A. Silva Carvallo,-33.5329971,-70.77845
PB1017,PB1017,Pasarela El Molino,-33.3590431,-70.7039642
PG1232,PG1232,Parada 3 / Paradero 39 Gran Avenida,-33.5763435,-70.69244
PH171,PH171,Parada 3 / Departamental - Las Industrias,-33.506916,-70.62639
PI262,PI262,Antonio Varas / Av. El Descanso,-33.4697,-70.75529
PH173,PH173,Av. Lo Ovalle / Av. Las Industrias,-33.5161858,-70.6243
PH172,PH172,Sierra Bella / Av. Las Industrias,-33.4801826,-70.6327438
PH175,PH175,Ureta Cox / Av. Las Industrias,-33.5008278,-70.6274948
PH174,PH174,Pirámide / Av. Las Industrias,-33.5038872,-70.62684
PH177,PH177,Comercio / Av. Las Industrias,-33.4939957,-70.6288757
PG1054,PG1054,Camilo Mori / Las Acacias,-33.5595436,-70.708
PH179,PH179,Francis Drake / Av. Las Industrias,-33.4875145,-70.6293945
PH178,PH178,Alc. Pedro Alarcón / Av. Las Industrias,-33.4906044,-70.62918
PG1057,PG1057,Philippe Cousteau / Miguel De Unamuno,-33.563736,-70.7019348
PE477,PE477,Parada 3 / (M) Mirador,-33.5128937,-70.60596
PE476,PE476,Parada 5 / (M) Mirador,-33.5131569,-70.6068039
PE475,PE475,Paradero 10 Vicuña Mackenna,-33.51362,-70.6088943
PD301,PD301,Pedro De Oña / Av. Larraín,-33.45075,-70.54762
PE473,PE473,Parada 1 / Mim,-33.5152969,-70.6132
PE472,PE472,Alerce / Mañío,-33.51655,-70.6158447
PE471,PE471,Laurel / Mañío,-33.51807,-70.61676
PE470,PE470,Mañío / Calle K,-33.5211258,-70.61892
PI266,PI266,Lago De Lugano / Parque Central Oriente,-33.561245,-70.78534
PE479,PE479,Froilán Roa / Mirador Azul,-33.51168,-70.6015549
PG1050,PG1050,Chena / Puerta Sur,-33.55171,-70.71419
PF267,PF267,Cabo Leones / 4 Oriente,-33.57614,-70.61032
PA544,PA544,Parada 4 / (M) Franklin,-33.4760628,-70.64971
PA543,PA543,Parada 1 / Posta Central,-33.4442978,-70.63709
PC903,PC903,Rosario Norte / Cerro Colorado,-33.401783,-70.57448
PA541,PA541,Parada 5 / (M) Franklin,-33.47643,-70.64932
PF260,PF260,Centro A. Donoso / Av. Concha Y Toro,-33.6241875,-70.57498
PG1052,PG1052,Las Acacias / Chena,-33.5574226,-70.71765
PF269,PF269,Bahía Beafort / Omar Herrera Gutiérrez,-33.5764961,-70.60366
PF268,PF268,Bahía Catalina / Cabo Leones,-33.5760574,-70.60823
PA92,PA92,Parada 1 / Alonso De Ovalle - San Francisco,-33.4452133,-70.64713
PB455,PB455,Parada 2 / De La Cosecha - Manuel A. Matta,-33.365715,-70.72623
PA90,PA90,Parada 3 / Merced - San Antonio,-33.4380226,-70.64843
PA91,PA91,Parada 11 / (M) Santa Lucía,-33.441967,-70.64788
PH399,PH399,Varas Mena / Vecinal,-33.5113029,-70.62269
PH398,PH398,Vecinal / Carmen Mena,-33.5093536,-70.62319
PH395,PH395,Llico / Vecinal Sur,-33.50444,-70.62385
PC909,PC909,Cam. Del Sembrador / Camino Los Trapenses,-33.33432,-70.544
PH397,PH397,Av. Departamental / Av. Haydn,-33.5075073,-70.62111
PH396,PH396,Av. Haydn / Llico,-33.50484,-70.6219559
PH391,PH391,Montreal / Av. Haydn,-33.4985771,-70.62305
PH390,PH390,Central / Av. Pdte. Allende,-33.496357,-70.62311
PH393,PH393,Vecinal Sur / Ureta Cox,-33.5001945,-70.62442
PC908,PC908,La Represa / Camino Los Trapenses,-33.3303261,-70.54259
PE518,PE518,Real Alicante / Tte. Rolando Froden,-33.5196075,-70.58517
PE519,PE519,Alonso De Ercilla / Tte. Rolando Froden,-33.51965,-70.58684
PA94,PA94,Parada 3 / Diez De Julio - San Francisco,-33.45351,-70.64655
PE510,PE510,María Angélica / Las Araucarias,-33.5168533,-70.55184
PE511,PE511,Calle 1 / María Angélica,-33.51725,-70.55506
PE512,PE512,Lientur / Palena,-33.5181465,-70.5617142
PA95,PA95,Parada 3 / Av. Matta - San Francisco,-33.4578934,-70.6456
PE514,PE514,Paicaví / Diagonal Santa Irene,-33.5202332,-70.5667
PE515,PE515,Alicahue / Diagonal Santa Irene,-33.5220032,-70.5690155
PE517,PE517,Laura / Tte. Rolando Froden,-33.51957,-70.58183
PJ1784,PJ1784,Pedro Jorquera / Oceánica,-33.4456177,-70.78331
PJ1785,PJ1785,Rolando Petersen / Av. José Joaquín Pérez,-33.42937,-70.74991
PJ1786,PJ1786,Av.La Estrella / Av. José Joaquín Pérez,-33.4302254,-70.7503357
PJ1787,PJ1787,Papa San Pedro / Serrano,-33.4495735,-70.76732
PJ1781,PJ1781,Camino Luis Cruz Martínez Km. 1.9,-33.3846321,-70.8673
PJ1782,PJ1782,Camino Luis Cruz Martínez Km. 1.9,-33.38477,-70.86776
PD1324,PD1324,Parada 15 / (M) Irarrázaval,-33.4526749,-70.62859
PD1320,PD1320,Parada 6 / (M) Pedrero,-33.50819,-70.61104
PD1321,PD1321,Parada 3 / Tobalaba - Av. Grecia,-33.4731522,-70.5568161
PD1322,PD1322,Parada 1 / Tobalaba - Av. Grecia,-33.47329,-70.5561142
PD1323,PD1323,Av. Consistorial / Av. Grecia,-33.47573,-70.544
PD706,PD706,José M. Narbona / Ramón Cruz,-33.4635773,-70.58087
PD707,PD707,Castillo Velasco / Ramón Cruz,-33.46106,-70.58051
PD704,PD704,Parada 6 / Ado Chile,-33.4682,-70.58165
PD705,PD705,María Celeste / Ramón Cruz,-33.4652939,-70.58119
PD702,PD702,Rodrigo De Araya / Ramón Cruz,-33.47261,-70.5815659
PD703,PD703,Playa 2 / Ramón Cruz,-33.4702377,-70.5820847
PD700,PD700,Enrique Molina / Ramón Cruz,-33.47728,-70.58229
PD701,PD701,Amanda Labarca / Ramón Cruz,-33.4747124,-70.58154
PD708,PD708,Dublé Almeyda / Ramón Cruz,-33.4592056,-70.58032
PD709,PD709,María Barrientos / Simón Bolívar,-33.4480438,-70.5705643
PD1188,PD1188,Ceramistas / Jorge Alessandri,-33.4555244,-70.5445251
PD1189,PD1189,Los Hilanderos / Jorge Alessandri,-33.4533157,-70.54393
PD1180,PD1180,Gral. Bonilla / Av. Quilín,-33.48494,-70.60718
PD1181,PD1181,Castillo Urizar / Av. Quilín,-33.48494,-70.60883
PD1182,PD1182,2 Poniente / Av. Quilín,-33.4851,-70.6107254
PD1183,PD1183,Av. Marathon / Av. Quilín,-33.4852,-70.61239
PD1184,PD1184,Los Pellines / Av. Escuela Agrícola,-33.49119,-70.61445
PD1185,PD1185,Parada 4 / (M) Camino Agrícola,-33.4914436,-70.61689
PD1187,PD1187,Toconao / Talinay,-33.458744,-70.5364
PD649,PD649,Calle 2 / Av. Marathon,-33.4683037,-70.61367
PD648,PD648,Guillermo Mann / Av. Marathon,-33.4708633,-70.61341
PD643,PD643,Parada 1 / Suárez Mujica,-33.4588356,-70.62336
PD642,PD642,Rep. De Israel / Av. Salvador,-33.4548759,-70.62055
PD641,PD641,Castillo Velasco / Av. Salvador,-33.45694,-70.6207657
PD640,PD640,Suárez Mujica / Av. Salvador,-33.4602165,-70.62089
PD647,PD647,Av. Zañartu / Av. Marathon,-33.47297,-70.6133041
PD645,PD645,Parada 1 / Ado Chile,-33.467144,-70.58235
PD644,PD644,Parada 1 / Villa Olímpica,-33.4614334,-70.6184845
PC130,PC130,Fleming / Av. Tomás Moro,-33.4257431,-70.55398
PG126,PG126,Av. Juanita / Av. Gabriela,-33.58456,-70.61978
PC138,PC138,El Mesías / Camino El Alba,-33.4056664,-70.54083
PI1391,PI1391,Buzo Sobenes / Radal,-33.45054,-70.70259
PD1101,PD1101,Pepe Vila / Pepe Vila,-33.4567528,-70.55244
PG702,PG702,G. De La Huerta / Av. Portales,-33.6347771,-70.70662
PD1102,PD1102,Heriberto Ortíz / Pepe Vila,-33.4547348,-70.5518341
PF469,PF469,El Silo / San Guillermo,-33.6284523,-70.60715
PF468,PF468,Juanita Oriente / Weber,-33.6290321,-70.61195
PI1408,PI1408,E. Rodríguez Matte / René Olivares,-33.54288,-70.788826
PI1409,PI1409,El Bosque / René Olivares,-33.5457764,-70.7929459
PI1158,PI1158,Divino Maestro / 14 De Octubre,-33.498764,-70.72818
PI1159,PI1159,Av. Simón Bolívar / Av. Las Torres,-33.4793854,-70.73097
PI1156,PI1156,Colo Colo / Arturo Prat,-33.49804,-70.72268
PF460,PF460,Parada 1 / (M) Las Mercedes,-33.6017227,-70.57755
PF463,PF463,Nemesio Vicuña / Domingo Tocornal,-33.6024666,-70.57186
PI1407,PI1407,El Tranque / René Olivares,-33.547924,-70.79615
PF465,PF465,Nonato Coo / Domingo Tocornal,-33.6016045,-70.56567
PI1153,PI1153,Los Presidentes / México,-33.489502,-70.7284241
PF467,PF467,Weber / Av. Juanita,-33.62913,-70.61206
PF466,PF466,Donizetti / Av. Juanita,-33.63058,-70.61175
PG468,PG468,2 Oriente / Las Brisas,-33.5348969,-70.65738
PJ432,PJ432,Diag. Reny / Mapocho Norte,-33.422123,-70.75395
PJ433,PJ433,Río Douro / Diagonal Reny,-33.4196129,-70.75582
PJ430,PJ430,Viseu / Av. La Estrella,-33.424015,-70.75141
PJ431,PJ431,Av. Mapocho / Av. La Estrella,-33.42247,-70.75176
PJ436,PJ436,Abrantes / Costanera Sur,-33.4135361,-70.75225
PJ437,PJ437,Goruche / Costanera Sur,-33.4133644,-70.7486649
PJ434,PJ434,S. Gutiérrez / Diagonal Reny,-33.4171638,-70.757515
PJ435,PJ435,La Capilla / Diagonal Reny,-33.41482,-70.7591248
PJ438,PJ438,Av. Huelén / Costanera Sur,-33.4131622,-70.74161
PJ439,PJ439,El Resbalón / Costanera Sur,-33.41332,-70.7383957
PF722,PF722,Arturo Prat / Tocornal Grez,-33.6144562,-70.5783539
PF723,PF723,Clavero / Tocornal Grez,-33.6112823,-70.5786743
PF720,PF720,Uruguay / Sgto. Menadier,-33.61749,-70.58161
PF721,PF721,Tocornal Grez / Sgto. Menadier,-33.61697,-70.57813
PF726,PF726,Tocornal Grez / Gandarillas,-33.6075478,-70.57932
PF727,PF727,Tocornal / Tocornal Grez,-33.6089745,-70.5794
PF724,PF724,Santa Josefina / Tocornal Grez,-33.60997,-70.57892
PF725,PF725,Parada 4 / (M) Plaza De Puente Alto,-33.6095619,-70.57664
PF728,PF728,Clavero / Tocornal Grez,-33.6110344,-70.5789261
PF729,PF729,Arturo Prat / Tocornal Grez,-33.6141167,-70.57845
PI1351,PI1351,Parada 2 / F. Riesco - Pajaritos,-33.5191,-70.75721
PD613,PD613,Los Mimbreros / Av. Las Torres,-33.5048866,-70.56459
PG1248,PG1248,Parada 5 / Paradero 31 Santa Rosa,-33.56587,-70.630806
PG1249,PG1249,Aníbal Hunneus / Joaquín Edwards Bello,-33.5610237,-70.62299
PG1244,PG1244,Almendros / Av. Observatorio,-33.5641365,-70.64514
PG1245,PG1245,Santa Pilar / Av. Observatorio,-33.56471,-70.64131
PG1246,PG1246,Santa Elvira / Av. Observatorio,-33.5650978,-70.6369247
PG1247,PG1247,Poeta Pío Baroja / Av. Observatorio,-33.5654526,-70.6340942
PG1240,PG1240,San Francisco / Av. Observatorio,-33.5624847,-70.65709
PG1241,PG1241,Las Loicas / Av. Observatorio,-33.56292,-70.6544
PG1242,PG1242,Las Águilas / Av. Observatorio,-33.56324,-70.6524353
PG1243,PG1243,Santa Graciela / Av. Observatorio,-33.5637474,-70.64843
PB1657,PB1657,Isla Esperanza / Condell,-33.41055,-70.724205
PI1352,PI1352,Parada 2 / R. Ayala - Pajaritos,-33.5142632,-70.7572556
PE288,PE288,Padre Juan Meyer / Coronel,-33.5355453,-70.61654
PE289,PE289,3 Oriente / Padre Juan Meyer,-33.5353661,-70.6184158
PE280,PE280,Parada 3 / Paradero 26 Av. La Florida,-33.55933,-70.55913
PE281,PE281,Los Aprendices / San José De La Estrella,-33.5525665,-70.56684
PE282,PE282,Av. México / San José De La Estrella,-33.5527077,-70.57044
PE283,PE283,El Acero / San José De La Estrella,-33.55284,-70.573
PE284,PE284,Colombia / San José De La Estrella,-33.5529442,-70.57705
PE285,PE285,Antigonish / San José De La Estrella,-33.553,-70.57902
PE286,PE286,Bacteriológico / San José De La Estrella,-33.55307,-70.58118
PE287,PE287,El Pinar / San José De La Estrella,-33.5530968,-70.5831146
PJ1017,PJ1017,Escuela Violeta Parra,-33.41827,-70.75275
PB1654,PB1654,Costanera Norte / Condell,-33.4101639,-70.72365
PA563,PA563,Agustinas / Maipú,-33.443737,-70.67599
PJ1018,PJ1018,Martínez De Rozas / Córdova Y Figueroa,-33.43521,-70.69365
PJ1019,PJ1019,Tupungato / Waldo Taff,-33.44606,-70.73337
PD340,PD340,Juan Moya / Av. Irarrázaval,-33.45562,-70.5866547
PI1642,PI1642,Los Fundadores / El Mirador,-33.5038757,-70.72389
PD13,PD13,Velódromo,-33.46979,-70.60664
PD12,PD12,Liceo Pedro De Valdivia,-33.46855,-70.6067
PD11,PD11,Liceo Diego Portales,-33.4646034,-70.60666
PB394,PB394,Enrique Soro / Salomón Sack,-33.4189034,-70.6721954
PD17,PD17,Los Plátanos / Av. Pedro De Valdivia,-33.48167,-70.60609
PD16,PD16,Los Olmos / Av. Pedro De Valdivia,-33.4790535,-70.6059952
PB391,PB391,Fidel Monje / Gamero,-33.42193,-70.6648
PD14,PD14,Rodrigo De Araya / Av. Pedro De Valdivia,-33.4738464,-70.6064
PG1626,PG1626,Alpatacal / Av. Santa Rosa,-33.54901,-70.63321
PD19,PD19,Coipué / Av. Pedro De Valdivia,-33.4887581,-70.60633
PD18,PD18,Av. Quilín / Av. Pedro De Valdivia,-33.484684,-70.60621
PB399,PB399,Portales / Gabriela Mistral,-33.37052,-70.74291
PB398,PB398,Aurora De Chile / Las Cañas,-33.4133148,-70.67323
PI1643,PI1643,Pablo Suárez / El Mirador,-33.5044327,-70.72055
PI169,PI169,Parada 5 / (M) Estación Central,-33.4518738,-70.67798
PI168,PI168,Av. 4 Poniente / Héctor Fuenzalida,-33.54096,-70.78325
PG1627,PG1627,Parada 6 / Paradero 30 Santa Rosa,-33.558094,-70.63198
PI165,PI165,Pdte. Balmaceda / Av. 4 Poniente,-33.53868,-70.7867355
PI164,PI164,Av. 4 Poniente / Pdte. González Videla,-33.53696,-70.78807
PI167,PI167,Cabo De Hornos / René Olivares,-33.5392,-70.7832
PI166,PI166,René Olivares / Av. 4 Poniente,-33.54,-70.7851639
PI161,PI161,Arturo Godoy / A. Silva Carvallo,-33.5322723,-70.77626
PI160,PI160,A. Silva Carvallo / Av. El Olimpo,-33.530117,-70.77292
PI163,PI163,Cabo De Hornos / Pdte. González Videla,-33.53577,-70.78623
PI162,PI162,Cerro Blanco / Pdte. González Videla,-33.5345879,-70.78461
PI1640,PI1640,Ganímedes / El Mirador,-33.5020676,-70.73186
PG413,PG413,Pérez Román / Av. Lo Espejo,-33.54229,-70.67688
PG412,PG412,Los Nogales / Av. Lo Espejo,-33.5407,-70.68124
PG411,PG411,Capricornio / Av. Lo Espejo,-33.5397568,-70.68381
PB170,PB170,Arz. Valdivieso / Av. Perú,-33.41375,-70.638504
PG417,PG417,Capricornio / Trinidad Ramírez,-33.53847,-70.68395
PG416,PG416,Los Nogales / Trinidad Ramírez,-33.5394974,-70.68043
PB175,PB175,Muñoz Gamero / Av. El Salto,-33.4017868,-70.63014
PB174,PB174,Víctor Cuccuini / Av. El Salto,-33.4041557,-70.6319
PG418,PG418,Goycolea / Capricornio,-33.53545,-70.68242
PI1641,PI1641,Santa Teresita / El Mirador,-33.50318,-70.72595
PA158,PA158,Parada 8 / Estación Mapocho,-33.43316,-70.65263
PA159,PA159,Parada 2 / Monjitas - Mac Iver,-33.437027,-70.6470642
PA154,PA154,Parada 2 / Curicó - Santa Rosa,-33.4475365,-70.64486
PA155,PA155,Cerro Santa Lucía,-33.43943,-70.6441956
PA156,PA156,Parada 1 / (M) Santa Lucía,-33.44203,-70.64626
PA150,PA150,Parada 4 / Hosp. San Borja Arriarán,-33.4615631,-70.64278
PA151,PA151,Parada 4 / Colegio María Auxiliadora,-33.4586525,-70.64312
PA152,PA152,Parada 4 / 10 De Julio - Santa Rosa,-33.4537125,-70.64379
PA153,PA153,Parada 4 / Santa Isabel - Santa Rosa,-33.4509544,-70.6442261
PI1357,PI1357,5 Poniente / Camino A Rinconada,-33.5087242,-70.80348
PI701,PI701,Nva. O'Higgins / Santa Elena,-33.523674,-70.76323
PI700,PI700,Av. Sur / El Carmen,-33.52087,-70.76325
PI703,PI703,Los Diamantes / Hermógenes Pérez De A.,-33.53319,-70.76714
PI702,PI702,Víctor D. Silva / Andrés Amenábar,-33.5317,-70.768486
PI705,PI705,Hernán Olguín / Av. Del Ferrocarril,-33.5363579,-70.77138
PI704,PI704,Renzo Pecchenino / Av. Del Ferrocarril,-33.5343781,-70.7686844
PI706,PI706,Héctor Fuenzalida / Hernán Olguín,-33.5345154,-70.77363
PI1646,PI1646,El Mirador / Av. Las Torres,-33.5021324,-70.73401
PI1358,PI1358,Las Camelias / Av. El Rosal,-33.4855652,-70.76835
PG473,PG473,La Granja / Uruguay,-33.5319672,-70.64903
PB165,PB165,La Virgen / Av. Perú,-33.4254265,-70.63958
PB1240,PB1240,Lo Ovalle / Av. Las Torres,-33.354023,-70.7336655
PD932,PD932,Santa María / El Valle,-33.4764,-70.57144
PB166,PB166,Santos Dumont / Av. Perú,-33.4231148,-70.63995
PF194,PF194,Las Higueras / El Volcán,-33.6084976,-70.51774
PG1628,PG1628,Sta. Filomena / Camino Los Morros,-33.6394,-70.70365
PB167,PB167,San Cristóbal / Av. Perú,-33.4213,-70.640274
PD1045,PD1045,Consistorial / Av. José Arrieta,-33.4633865,-70.5392456
PD1044,PD1044,Camino Peñalolén / Av. José Arrieta,-33.46301,-70.5415649
PD1047,PD1047,Queb. Camarones / Av. José Arrieta,-33.4651,-70.53332
PD1046,PD1046,Quebrada De Suca / Av. José Arrieta,-33.464344,-70.536026
PB1173,PB1173,Río Rímac / Av. Card. José M. Caro,-33.3905373,-70.6587
PB1172,PB1172,Gral. Gambino / Av. Card. José M. Caro,-33.3895645,-70.66069
PD1043,PD1043,De Lo Arrieta / Av. José Arrieta,-33.463707,-70.54369
PB1170,PB1170,Isla Negra / Av. Card. José M. Caro,-33.3869553,-70.6638641
PB1179,PB1179,Emiliano Zapata / Av. Card. José M. Caro,-33.39827,-70.65004
PB1178,PB1178,9 De Abril / Av. Card. José M. Caro,-33.3971024,-70.65142
PI546,PI546,Ob. M. Umaña / Arica,-33.45907,-70.68415
PB160,PB160,Parada 2 / Recoleta Franciscana,-33.43049,-70.64722
PB1245,PB1245,Av. Lo Marcoleta / Puerto De Antofagasta,-33.3608971,-70.74989
PC428,PC428,Los Cactus / Av. La Dehesa,-33.3556442,-70.51738
PC429,PC429,El Espino / El Rodeo,-33.3524971,-70.51627
PC422,PC422,Av. Paul Harris / Camino El Alba,-33.40462,-70.53764
PC423,PC423,J. E. De Balaguer / San Francisco De Asís,-33.3715477,-70.5182343
PC420,PC420,Vital Apoquindo / Camino El Alba,-33.40218,-70.53392
PC421,PC421,Vital Apoquindo / Camino El Alba,-33.4038773,-70.536026
PC426,PC426,El Roble / Av. La Dehesa,-33.3624458,-70.51497
PC427,PC427,Portal La Dehesa,-33.3588753,-70.51694
PC424,PC424,Mampato,-33.36803,-70.51897
PC425,PC425,Av. La Dehesa / Raúl Labbé,-33.3648529,-70.51515
PB1241,PB1241,Estadio Uc / Av. Las Torres,-33.352356,-70.73696
PD936,PD936,Lo Plaza / Los Olmos,-33.47984,-70.58829
PB1353,PB1353,Palena / Huechuraba,-33.37239,-70.67169
PB1352,PB1352,C. De Los Andes / Huechuraba,-33.3719978,-70.67425
PB1351,PB1351,Tupungato / Huechuraba,-33.3712654,-70.67643
PB1350,PB1350,Huechuraba / Ernesto Ried,-33.3699341,-70.67993
PB1357,PB1357,Juan Cristóbal / Av. Principal,-33.38116,-70.6492844
PB1356,PB1356,Cerro Ñielol / Av. Principal,-33.3810921,-70.65202
PB1355,PB1355,Benítez / Av. Principal,-33.3810043,-70.6545258
PB1354,PB1354,Undurraga / Gral. Gambino,-33.3784828,-70.66115
PB1359,PB1359,Guayalolén / Del Pincoy,-33.3681641,-70.63607
PB1358,PB1358,Diego Silva / Juan Cristóbal,-33.3845139,-70.64992
PB162,PB162,Clínica Dávila,-33.42741,-70.64625
PE709,PE709,La Catedral / San Miguel,-33.5617676,-70.60834
PE708,PE708,San Miguel / Miguel Mujica,-33.5617332,-70.60511
PE705,PE705,Gabriela Mistral / María Elena,-33.5614929,-70.59321
PE704,PE704,Volcán Antuco / María Elena,-33.56128,-70.59098
PE707,PE707,Oriente / María Elena,-33.56249,-70.60322
PE706,PE706,Los Gladiolos / María Elena,-33.5618362,-70.59685
PE701,PE701,Jardín Alto / Enrique Olivares,-33.53962,-70.55641
PE700,PE700,Oriente / Enrique Olivares,-33.53999,-70.55978
PE703,PE703,Millaray / María Elena,-33.56105,-70.58881
PE702,PE702,Alpaca / Jardín Alto,-33.5376358,-70.55682
PB163,PB163,Domínica / Av. Recoleta,-33.42556,-70.64573
PD1363,PD1363,Alejandro Flores / Av. Quilín,-33.48668,-70.58747
PD1367,PD1367,Andrea López / Dip. Laura Rodríguez,-33.4708748,-70.55648
PG255,PG255,Gob. Muñoz Gamero / Porto Alegre,-33.5805321,-70.63872
PG254,PG254,Parada 1 / Paradero 26 Santa Rosa,-33.5460243,-70.63366
PG257,PG257,Av. Gabriela / Porto Alegre,-33.58556,-70.63929
PG256,PG256,Baldomero Lillo / Porto Alegre,-33.58203,-70.63886
PG251,PG251,Nabus / Av. Lo Espejo,-33.54367,-70.67304
PG250,PG250,Los Aromos / Trinidad Ramírez,-33.5421181,-70.67128
PG252,PG252,Parada 3 / Paradero 28 Gran Avenida,-33.54534,-70.66854
PC659,PC659,Colorado / Av. Padre Hurtado,-33.38762,-70.54931
PH77,PH77,Pdte. Frei M. / Av. Card. Raúl Silva H.,-33.51969,-70.69566
PC658,PC658,Las Hualtatas / Av. Padre Hurtado,-33.38622,-70.5501251
PH135,PH135,Parada 2 / Paradero 3 Gran Avenida,-33.4799271,-70.6481552
PH134,PH134,Parada 2 / Hosp. Barros Luco,-33.48457,-70.64952
PH137,PH137,Salesianos / Av. José Joaquín Prieto,-33.4905663,-70.66117
PE693,PE693,Lastarria / Colombia,-33.54176,-70.5815659
PH136,PH136,Salesianos / Av. José Joaquín Prieto,-33.49024,-70.66171
PE692,PE692,Santa Marta / Santa Amalia,-33.5436859,-70.58052
PH131,PH131,Paradero 9 Gran Avenida,-33.49317,-70.65182
PE691,PE691,Perú / Santa Amalia,-33.54368,-70.5830154
PC650,PC650,Cuernavaca / Luis Pasteur,-33.3909569,-70.57923
PI958,PI958,Parada 2 / Nudo Rinconada,-33.5072021,-70.79761
PH133,PH133,Parada 2 / Muni. San Miguel,-33.4870872,-70.6502151
PI954,PI954,Batallón Atacama / Camino A Rinconada,-33.5062943,-70.79325
PI955,PI955,Parada 7 / (M) Plaza De Maipú,-33.51069,-70.75516
PI956,PI956,Quinta Vergara / Camino A Rinconada,-33.5055,-70.78777
PH132,PH132,Parada 2 / Paradero 8 Gran Avenida,-33.4903069,-70.65109
PI950,PI950,Camino A Rinconada / 5 Poniente,-33.51292,-70.8029
PI951,PI951,Camino A Rinconada / 5 Poniente,-33.50938,-70.8034
PI952,PI952,Parada 1 / Nudo Rinconada,-33.5074234,-70.7979355
PE696,PE696,Av. México / Enrique Olivares,-33.53986,-70.57556
PI617,PI617,Academia / Héctor Fuenzalida,-33.5352,-70.77539
PE695,PE695,Panamá / Enrique Olivares,-33.5399055,-70.5788956
PE694,PE694,Enrique Olivares / Colombia,-33.5399,-70.5827942
